Date,Ticker,Sector,Open,High,Low,Close,Volume
2025-07-22,AAPL,Technology,320.99,323.52,318.97,322.41,21800072
2025-07-23,AAPL,Technology,317.63,319.57,316.98,317.29,22693845
2025-07-24,AAPL,Technology,316.61,317.39,315.28,316.78,2923203
2025-07-25,AAPL,Technology,316.35,319.82,314.24,316.58,26711397
2025-07-28,AAPL,Technology,320.29,320.5,317.72,318.17,15649261
2025-07-29,AAPL,Technology,319.46,321.43,316.7,320.01,18990897
2025-07-30,AAPL,Technology,328.06,328.86,326.64,328.86,9875866
2025-07-31,AAPL,Technology,326.72,332.13,323.85,330.82,16414514
2025-08-01,AAPL,Technology,328.81,330.15,325.37,329.07,22248577
2025-08-04,AAPL,Technology,320.23,321.67,317.09,319.72,27226502
2025-08-05,AAPL,Technology,311.82,313.46,309.42,311.95,9107872
2025-08-06,AAPL,Technology,316.46,317.32,313.02,315.07,13888240
2025-08-07,AAPL,Technology,323.14,325.91,317.39,321.19,13671913
2025-08-08,AAPL,Technology,331.35,332.14,328.78,330.22,16163134
2025-08-11,AAPL,Technology,325.12,325.51,322.78,325.41,25142110
2025-08-12,AAPL,Technology,322.85,324.28,320.54,323.74,2060086
2025-08-13,AAPL,Technology,324.93,330.92,323.1,325.27,19830740
2025-08-14,AAPL,Technology,336.89,337.43,335.56,337.37,11713968
2025-08-15,AAPL,Technology,340.22,341.97,336.44,338.19,23029338
2025-08-18,AAPL,Technology,347.78,349.47,346.27,347.75,17491340
2025-08-19,AAPL,Technology,347.85,349.19,343.97,348.93,11306616
2025-08-20,AAPL,Technology,353.48,356.72,353.35,356.3,21176617
2025-08-21,AAPL,Technology,363.49,364.07,359.11,363.01,8778428
2025-08-22,AAPL,Technology,362.59,364.49,358.3,364.22,18736482
2025-08-25,AAPL,Technology,360.87,360.92,357.06,357.66,11159467
2025-08-26,AAPL,Technology,354.87,357.01,354.05,356.05,28921283
2025-08-27,AAPL,Technology,366.82,369.75,365.07,365.72,23446835
2025-08-28,AAPL,Technology,373.91,378.17,368.91,371.62,14299166
2025-08-29,AAPL,Technology,366.35,369.48,365.12,368.85,26864690
2025-09-01,AAPL,Technology,366.56,367.55,366.16,366.71,14129463
2025-09-02,AAPL,Technology,359.42,363.58,354.94,355.41,34106017
2025-09-03,AAPL,Technology,364.79,365.29,363.84,364.78,18704776
2025-09-04,AAPL,Technology,373.47,379.42,366.63,370.72,10014908
2025-09-05,AAPL,Technology,369.41,371.08,367.84,369.94,8797851
2025-09-08,AAPL,Technology,372.33,377.75,367.75,371.4,21290970
2025-09-09,AAPL,Technology,355.74,358.11,355.69,357.02,15482705
2025-09-10,AAPL,Technology,354.95,359.56,353.53,354.01,24994900
2025-09-11,AAPL,Technology,360.11,365.14,358.88,362.64,30336132
2025-09-12,AAPL,Technology,369.88,370.72,369.17,369.18,11227648
2025-09-15,AAPL,Technology,372.72,375.08,370.29,371.5,16680738
2025-09-16,AAPL,Technology,372.07,373.24,371.36,371.53,34637902
2025-09-17,AAPL,Technology,376.49,377.96,374.73,376.99,25165642
2025-09-18,AAPL,Technology,374.85,376.97,371.28,375.21,29885324
2025-09-19,AAPL,Technology,362.92,368.99,360.29,364.1,15181228
2025-09-22,AAPL,Technology,365.74,370.93,361.85,364.19,11501823
2025-09-23,AAPL,Technology,368.41,368.44,364.44,366.96,17121014
2025-09-24,AAPL,Technology,375.89,376.18,372.93,374.5,33776430
2025-09-25,AAPL,Technology,361.83,369.17,361.56,364.92,13684747
2025-09-26,AAPL,Technology,361.62,364.73,359.22,364.24,19074033
2025-09-29,AAPL,Technology,366.84,370.67,363.84,363.87,11213772
2025-09-30,AAPL,Technology,357.49,359.77,355.7,356.79,1767433
2025-10-01,AAPL,Technology,360.43,361.56,358.99,360.04,28600808
2025-10-02,AAPL,Technology,362.9,366.8,359.78,365.01,7536798
2025-10-03,AAPL,Technology,363.86,365.18,363.02,363.23,22394845
2025-10-06,AAPL,Technology,375.8,378.63,375.71,376.79,12367801
2025-10-07,AAPL,Technology,372.56,376.59,369.48,374.76,24621431
2025-10-08,AAPL,Technology,372.81,377.44,370.06,371.88,28309605
2025-10-09,AAPL,Technology,366.87,370.06,365.65,368.82,25439556
2025-10-10,AAPL,Technology,363.04,365.1,359.33,363.54,32116526
2025-10-13,AAPL,Technology,361.91,362.13,357.91,360.01,14162295
2025-10-14,AAPL,Technology,351.83,352.89,347.3,350.84,24510587
2025-10-15,AAPL,Technology,346.91,352.4,344.42,349.75,17282189
2025-10-16,AAPL,Technology,350.71,355.75,342.39,350.24,24205028
2025-10-17,AAPL,Technology,335.64,337.26,333.49,335.97,17724547
2025-10-20,AAPL,Technology,338.72,339.28,334.27,335.47,24618718
2025-10-21,AAPL,Technology,336.61,338.64,334.35,335.84,16063991
2025-10-22,AAPL,Technology,337.05,340.14,335.16,339.07,23164184
2025-10-23,AAPL,Technology,349.67,349.69,344.87,346.54,12336670
2025-10-24,AAPL,Technology,351.24,353.73,349.09,351.97,17911128
2025-10-27,AAPL,Technology,348.03,351.97,347.14,348.16,26187207
2025-10-28,AAPL,Technology,344.74,345.98,343.55,343.67,20014685
2025-10-29,AAPL,Technology,346.14,349.12,345.09,347.38,23403490
2025-10-30,AAPL,Technology,343.1,349.41,340.39,344.08,16619277
2025-10-31,AAPL,Technology,335.02,338.27,334.08,336.59,27372022
2025-11-03,AAPL,Technology,352.26,354.0,347.64,351.09,28434230
2025-11-04,AAPL,Technology,349.74,350.67,348.89,349.25,7553236
2025-11-05,AAPL,Technology,346.2,348.76,342.07,345.43,9327288
2025-11-06,AAPL,Technology,333.92,335.43,328.26,331.93,16221220
2025-11-07,AAPL,Technology,334.02,339.84,331.05,337.13,18875933
2025-11-10,AAPL,Technology,330.27,331.63,329.08,331.25,27773561
2025-11-11,AAPL,Technology,334.13,335.0,328.37,331.54,17076090
2025-11-12,AAPL,Technology,337.91,340.25,335.11,337.43,22367672
2025-11-13,AAPL,Technology,331.56,331.73,329.75,331.65,18355320
2025-11-14,AAPL,Technology,330.58,334.37,328.12,332.24,7064417
2025-11-17,AAPL,Technology,339.75,345.15,338.16,341.47,19382276
2025-11-18,AAPL,Technology,323.93,328.65,321.59,326.49,21413685
2025-11-19,AAPL,Technology,321.96,323.63,321.43,321.84,16145202
2025-11-20,AAPL,Technology,316.24,320.53,313.19,316.71,10884030
2025-11-21,AAPL,Technology,317.17,319.02,313.14,315.75,25686837
2025-11-24,AAPL,Technology,318.21,320.79,313.51,315.59,27076610
2025-11-25,AAPL,Technology,310.13,311.36,308.92,309.68,22695459
2025-11-26,AAPL,Technology,303.94,308.44,301.38,306.14,18362377
2025-11-27,AAPL,Technology,301.91,305.31,300.79,301.98,23962789
2025-11-28,AAPL,Technology,300.08,302.61,299.36,300.18,23910719
2025-12-01,AAPL,Technology,299.81,301.52,299.43,301.47,21539750
2025-12-02,AAPL,Technology,305.9,306.8,304.08,306.51,16913279
2025-12-03,AAPL,Technology,309.73,316.38,306.65,312.44,10935171
2025-12-04,AAPL,Technology,317.4,318.55,315.63,316.23,22021328
2025-12-05,AAPL,Technology,310.97,313.12,309.42,311.36,13563103
2025-12-08,AAPL,Technology,310.05,311.6,308.46,311.45,24731417
2025-12-09,AAPL,Technology,327.48,328.85,324.31,324.87,23457061
2025-12-10,AAPL,Technology,331.76,331.94,329.15,330.92,23335220
2025-12-11,AAPL,Technology,326.22,330.47,324.13,328.41,14631588
2025-12-12,AAPL,Technology,337.95,339.61,337.37,337.88,27463155
2025-12-15,AAPL,Technology,339.92,341.84,332.3,335.64,22088372
2025-12-16,AAPL,Technology,333.01,333.56,328.24,331.72,10611332
2025-12-17,AAPL,Technology,341.44,342.93,335.95,340.16,33888758
2025-12-18,AAPL,Technology,330.89,333.58,328.84,332.27,17260112
2025-12-19,AAPL,Technology,320.86,320.99,316.42,320.94,19868633
2025-12-22,AAPL,Technology,325.27,327.64,321.89,326.49,11185028
2025-12-23,AAPL,Technology,328.2,328.86,326.1,326.76,25488341
2025-12-24,AAPL,Technology,328.23,329.58,325.34,327.63,17650191
2025-12-25,AAPL,Technology,324.53,328.15,322.6,325.61,40573204
2025-12-26,AAPL,Technology,326.5,329.68,321.24,324.32,23332544
2025-12-29,AAPL,Technology,322.71,323.99,321.17,321.76,19088671
2025-12-30,AAPL,Technology,318.81,319.01,313.17,318.25,18359520
2025-12-31,AAPL,Technology,314.72,316.57,307.96,316.17,22533241
2024-01-26,AMZN,Consumer Discretionary,128.73,131.26,128.65,130.0,24147977
2024-01-29,AMZN,Consumer Discretionary,132.53,133.23,131.37,132.37,19792732
2024-01-30,AMZN,Consumer Discretionary,132.64,134.54,131.45,132.1,57184645
2024-01-31,AMZN,Consumer Discretionary,134.23,136.36,133.57,135.06,32638152
2024-02-01,AMZN,Consumer Discretionary,136.83,138.13,136.04,136.27,46986497
2024-02-02,AMZN,Consumer Discretionary,134.87,135.64,134.59,135.37,16824044
2024-02-05,AMZN,Consumer Discretionary,139.49,139.93,138.98,139.74,51369415
2024-02-06,AMZN,Consumer Discretionary,137.59,139.69,136.6,138.32,27568106
2024-02-07,AMZN,Consumer Discretionary,131.35,132.92,130.78,132.07,10388180
2024-02-08,AMZN,Consumer Discretionary,133.7,136.22,132.19,134.55,33699048
2024-02-09,AMZN,Consumer Discretionary,136.25,136.92,135.39,135.58,41865092
2024-02-12,AMZN,Consumer Discretionary,138.74,139.4,137.87,139.27,14892226
2024-02-13,AMZN,Consumer Discretionary,139.41,139.44,136.57,136.74,39889049
2024-02-14,AMZN,Consumer Discretionary,136.85,136.9,135.92,136.07,13118469
2024-02-15,AMZN,Consumer Discretionary,134.61,135.67,134.11,135.08,39542787
2024-02-16,AMZN,Consumer Discretionary,137.67,139.38,136.44,137.77,41626660
2024-02-19,AMZN,Consumer Discretionary,140.49,140.68,138.47,139.7,60948813
2024-02-20,AMZN,Consumer Discretionary,140.47,142.02,139.68,140.37,33767051
2024-02-21,AMZN,Consumer Discretionary,139.64,141.26,139.19,141.06,42586866
2024-02-22,AMZN,Consumer Discretionary,138.83,139.84,135.19,137.7,36632931
2024-02-23,AMZN,Consumer Discretionary,140.58,140.88,137.93,139.96,20171006
2024-02-26,AMZN,Consumer Discretionary,141.27,144.73,141.27,142.32,19966925
2024-02-27,AMZN,Consumer Discretionary,151.68,151.89,147.59,149.21,12488717
2024-02-28,AMZN,Consumer Discretionary,150.23,150.85,149.08,150.73,23608905
2024-02-29,AMZN,Consumer Discretionary,152.57,153.08,150.19,152.78,31369748
2024-03-01,AMZN,Consumer Discretionary,154.82,155.53,153.56,154.36,26898849
2024-03-04,AMZN,Consumer Discretionary,151.84,152.36,150.36,152.15,38622381
2024-03-05,AMZN,Consumer Discretionary,155.95,157.19,155.69,156.18,28030916
2024-03-06,AMZN,Consumer Discretionary,155.58,156.29,153.83,156.05,28598616
2024-03-07,AMZN,Consumer Discretionary,155.59,157.49,155.06,155.46,25362751
2024-03-08,AMZN,Consumer Discretionary,154.26,155.1,153.7,155.07,28478142
2024-03-11,AMZN,Consumer Discretionary,155.02,156.26,154.38,154.9,28452723
2024-03-12,AMZN,Consumer Discretionary,154.51,154.84,152.51,153.37,31571213
2024-03-13,AMZN,Consumer Discretionary,155.76,156.96,153.4,154.1,34737746
2024-03-14,AMZN,Consumer Discretionary,155.23,156.64,153.11,153.84,38063937
2024-03-15,AMZN,Consumer Discretionary,152.25,155.23,152.05,153.3,28368431
2024-03-18,AMZN,Consumer Discretionary,154.39,156.0,151.97,154.92,22517424
2024-03-19,AMZN,Consumer Discretionary,154.74,157.35,152.8,155.21,14523860
2024-03-20,AMZN,Consumer Discretionary,152.89,154.63,152.06,153.45,16957784
2024-03-21,AMZN,Consumer Discretionary,151.69,152.06,148.08,151.04,31619069
2024-03-22,AMZN,Consumer Discretionary,151.26,152.49,150.32,151.4,19695954
2024-03-25,AMZN,Consumer Discretionary,150.36,150.38,148.36,149.07,42384473
2024-03-26,AMZN,Consumer Discretionary,144.37,148.13,144.31,146.55,31920688
2024-03-27,AMZN,Consumer Discretionary,143.37,145.03,142.78,144.12,50823284
2024-03-28,AMZN,Consumer Discretionary,145.85,147.4,144.7,144.94,21883004
2024-03-29,AMZN,Consumer Discretionary,147.88,149.22,145.33,148.61,20673781
2024-04-01,AMZN,Consumer Discretionary,149.21,149.96,149.05,149.74,31216791
2024-04-02,AMZN,Consumer Discretionary,152.56,153.32,150.05,152.58,22124389
2024-04-03,AMZN,Consumer Discretionary,151.47,153.0,150.31,152.4,36802783
2024-04-04,AMZN,Consumer Discretionary,153.63,153.8,152.23,152.9,20458693
2024-04-05,AMZN,Consumer Discretionary,156.75,159.57,156.52,158.25,15618147
2024-04-08,AMZN,Consumer Discretionary,160.22,162.23,160.16,161.06,38052551
2024-04-09,AMZN,Consumer Discretionary,163.91,167.38,163.65,164.27,26188074
2024-04-10,AMZN,Consumer Discretionary,163.18,164.27,162.88,163.41,28343808
2024-04-11,AMZN,Consumer Discretionary,163.42,164.01,162.83,163.44,22984636
2024-04-12,AMZN,Consumer Discretionary,166.32,167.1,163.74,164.88,39590673
2024-04-15,AMZN,Consumer Discretionary,163.37,164.65,160.67,162.83,29681963
2024-04-16,AMZN,Consumer Discretionary,154.62,156.98,153.42,154.8,21589791
2024-04-17,AMZN,Consumer Discretionary,156.5,156.72,155.54,156.14,17823938
2024-04-18,AMZN,Consumer Discretionary,159.7,160.0,158.96,159.34,20678960
2024-04-19,AMZN,Consumer Discretionary,158.98,161.14,157.58,159.57,18222323
2024-04-22,AMZN,Consumer Discretionary,157.57,158.64,156.4,157.62,28721315
2024-04-23,AMZN,Consumer Discretionary,155.09,157.9,152.41,156.57,32157526
2024-04-24,AMZN,Consumer Discretionary,149.25,150.48,148.54,149.95,37344234
2024-04-25,AMZN,Consumer Discretionary,148.83,150.17,146.28,148.95,17460675
2024-04-26,AMZN,Consumer Discretionary,145.65,146.06,144.39,145.5,30217816
2024-04-29,AMZN,Consumer Discretionary,142.85,143.74,141.62,143.41,36515460
2024-04-30,AMZN,Consumer Discretionary,139.06,141.19,138.58,139.94,27443183
2024-05-01,AMZN,Consumer Discretionary,135.66,137.41,135.26,136.22,31639864
2024-05-02,AMZN,Consumer Discretionary,132.33,134.7,129.19,133.39,35789412
2024-05-03,AMZN,Consumer Discretionary,136.0,136.49,133.76,135.2,27090725
2024-05-06,AMZN,Consumer Discretionary,133.85,134.23,130.21,133.8,40737980
2024-05-07,AMZN,Consumer Discretionary,131.3,132.31,130.57,130.72,19818559
2024-05-08,AMZN,Consumer Discretionary,133.52,133.68,131.58,132.83,28489086
2024-05-09,AMZN,Consumer Discretionary,132.52,133.4,131.56,133.23,27969028
2024-05-10,AMZN,Consumer Discretionary,127.26,127.31,126.24,126.66,29673453
2024-05-13,AMZN,Consumer Discretionary,129.91,131.12,129.06,129.35,40477228
2024-05-14,AMZN,Consumer Discretionary,130.05,130.11,128.88,129.58,32089862
2024-05-15,AMZN,Consumer Discretionary,132.34,134.59,130.0,131.72,37445214
2024-05-16,AMZN,Consumer Discretionary,129.89,131.57,129.5,131.13,18043581
2024-05-17,AMZN,Consumer Discretionary,135.89,136.12,133.19,135.59,21644418
2024-05-20,AMZN,Consumer Discretionary,135.76,136.17,133.8,134.54,35451909
2024-05-21,AMZN,Consumer Discretionary,127.59,127.63,126.85,127.14,21914197
2024-05-22,AMZN,Consumer Discretionary,124.15,125.6,123.92,124.8,26926036
2024-05-23,AMZN,Consumer Discretionary,126.38,126.66,124.64,126.15,40173856
2024-05-24,AMZN,Consumer Discretionary,126.71,126.93,126.16,126.61,29995996
2024-05-27,AMZN,Consumer Discretionary,126.94,127.51,125.57,126.33,40801585
2024-05-28,AMZN,Consumer Discretionary,124.44,124.6,122.58,123.75,43873279
2024-05-29,AMZN,Consumer Discretionary,123.65,124.33,121.84,123.83,30984306
2024-05-30,AMZN,Consumer Discretionary,123.95,125.53,123.36,123.83,22872103
2024-05-31,AMZN,Consumer Discretionary,125.9,126.51,123.35,123.81,19220787
2024-06-03,AMZN,Consumer Discretionary,126.25,126.65,124.48,125.24,34557062
2024-06-04,AMZN,Consumer Discretionary,124.66,126.42,122.8,125.76,33196273
2024-06-05,AMZN,Consumer Discretionary,125.63,126.55,123.33,125.13,39433497
2024-06-06,AMZN,Consumer Discretionary,122.87,123.8,121.62,122.53,35229360
2024-06-07,AMZN,Consumer Discretionary,125.27,126.46,122.03,126.07,31594725
2024-06-10,AMZN,Consumer Discretionary,130.82,132.58,130.39,131.35,38601609
2024-06-11,AMZN,Consumer Discretionary,135.27,137.39,132.88,136.2,35111698
2024-06-12,AMZN,Consumer Discretionary,138.93,139.13,137.64,138.24,35082941
2024-06-13,AMZN,Consumer Discretionary,132.16,133.89,130.19,133.42,20879944
2024-06-14,AMZN,Consumer Discretionary,128.95,129.49,128.37,128.43,29354699
2024-06-17,AMZN,Consumer Discretionary,125.48,127.38,124.76,126.99,21312348
2024-06-18,AMZN,Consumer Discretionary,127.36,128.28,126.23,126.88,7466540
2024-06-19,AMZN,Consumer Discretionary,126.43,127.82,126.34,126.66,18480683
2024-06-20,AMZN,Consumer Discretionary,127.3,127.45,125.43,127.22,32523477
2024-06-21,AMZN,Consumer Discretionary,122.1,124.85,122.05,123.53,18686818
2024-06-24,AMZN,Consumer Discretionary,125.35,129.19,124.59,127.74,32753840
2024-06-25,AMZN,Consumer Discretionary,131.31,132.29,130.54,131.82,29688783
2024-06-26,AMZN,Consumer Discretionary,127.48,129.86,125.8,128.23,39650587
2024-06-27,AMZN,Consumer Discretionary,123.28,123.79,123.08,123.25,34812965
2024-06-28,AMZN,Consumer Discretionary,124.12,124.44,122.14,123.06,28241894
2024-07-01,AMZN,Consumer Discretionary,127.8,129.25,125.39,126.36,35417397
2024-07-02,AMZN,Consumer Discretionary,126.87,128.1,125.82,126.31,14563761
2024-07-03,AMZN,Consumer Discretionary,127.09,127.97,125.91,127.04,20718777
2024-07-04,AMZN,Consumer Discretionary,127.87,128.02,125.52,125.9,15850629
2024-07-05,AMZN,Consumer Discretionary,124.86,127.2,123.35,126.33,30943606
2024-07-08,AMZN,Consumer Discretionary,129.36,130.16,128.23,128.87,41160058
2024-07-09,AMZN,Consumer Discretionary,129.51,131.56,129.03,130.02,10356146
2024-07-10,AMZN,Consumer Discretionary,131.02,133.61,129.73,131.64,27462680
2024-07-11,AMZN,Consumer Discretionary,125.29,127.48,124.73,127.08,13315709
2024-07-12,AMZN,Consumer Discretionary,134.23,134.35,132.49,132.82,23829737
2024-07-15,AMZN,Consumer Discretionary,127.03,129.66,125.66,128.26,23107800
2024-07-16,AMZN,Consumer Discretionary,128.73,130.94,127.29,128.72,33615180
2024-07-17,AMZN,Consumer Discretionary,128.65,130.55,126.9,128.35,25465566
2024-07-18,AMZN,Consumer Discretionary,128.48,128.82,125.89,128.1,38843219
2024-07-19,AMZN,Consumer Discretionary,130.62,130.84,128.89,130.48,33322028
2024-07-22,AMZN,Consumer Discretionary,129.84,132.23,128.08,128.58,22704917
2024-07-23,AMZN,Consumer Discretionary,128.86,130.53,127.41,127.45,42591804
2024-07-24,AMZN,Consumer Discretionary,125.81,125.89,121.83,124.42,27398631
2024-07-25,AMZN,Consumer Discretionary,127.21,128.31,126.84,127.39,28529956
2024-07-26,AMZN,Consumer Discretionary,129.27,129.3,126.31,128.14,31263996
2024-07-29,AMZN,Consumer Discretionary,129.32,130.83,128.56,129.89,41969032
2024-07-30,AMZN,Consumer Discretionary,132.9,134.12,131.4,132.14,35497867
2024-07-31,AMZN,Consumer Discretionary,139.42,140.22,135.63,137.71,22376079
2024-08-01,AMZN,Consumer Discretionary,142.24,143.36,141.38,143.01,36542731
2024-08-02,AMZN,Consumer Discretionary,143.15,144.55,142.32,144.02,13266101
2024-08-05,AMZN,Consumer Discretionary,143.69,145.45,143.07,144.54,38874236
2024-08-06,AMZN,Consumer Discretionary,141.64,143.39,140.24,142.97,33802048
2024-08-07,AMZN,Consumer Discretionary,144.68,146.53,143.7,145.25,22011781
2024-08-08,AMZN,Consumer Discretionary,147.15,150.2,145.98,147.45,35661941
2024-08-09,AMZN,Consumer Discretionary,145.24,147.1,143.76,145.23,21242502
2024-08-12,AMZN,Consumer Discretionary,147.05,150.34,146.18,147.47,34898890
2024-08-13,AMZN,Consumer Discretionary,151.17,151.67,150.28,150.64,31351930
2024-08-14,AMZN,Consumer Discretionary,147.39,147.45,145.27,147.14,14975113
2024-08-15,AMZN,Consumer Discretionary,148.72,149.75,146.9,147.77,38532609
2024-08-16,AMZN,Consumer Discretionary,147.52,149.93,147.43,147.61,18092012
2024-08-19,AMZN,Consumer Discretionary,146.95,149.18,146.37,147.64,21917720
2024-08-20,AMZN,Consumer Discretionary,142.56,145.58,139.9,144.73,33580514
2024-08-21,AMZN,Consumer Discretionary,139.04,139.28,138.55,139.22,28575544
2024-08-22,AMZN,Consumer Discretionary,137.02,138.02,135.08,137.05,13283244
2024-08-23,AMZN,Consumer Discretionary,135.13,135.24,132.37,134.52,31007493
2024-08-26,AMZN,Consumer Discretionary,135.25,135.84,135.2,135.55,16622151
2024-08-27,AMZN,Consumer Discretionary,135.99,138.7,134.93,136.65,28613017
2024-08-28,AMZN,Consumer Discretionary,137.85,140.14,137.43,137.59,33165266
2024-08-29,AMZN,Consumer Discretionary,133.45,134.3,132.99,133.59,22459335
2024-08-30,AMZN,Consumer Discretionary,129.97,130.68,127.45,130.49,20491687
2024-09-02,AMZN,Consumer Discretionary,128.58,128.9,127.84,128.84,38350873
2024-09-03,AMZN,Consumer Discretionary,127.02,129.52,126.14,128.94,24851009
2024-09-04,AMZN,Consumer Discretionary,127.41,128.55,126.44,128.07,29744807
2024-09-05,AMZN,Consumer Discretionary,128.3,129.44,127.86,128.95,34927753
2024-09-06,AMZN,Consumer Discretionary,132.86,135.77,131.5,131.63,10873045
2024-09-09,AMZN,Consumer Discretionary,130.89,131.4,128.1,128.91,27360083
2024-09-10,AMZN,Consumer Discretionary,125.7,127.32,124.03,126.34,36971171
2024-09-11,AMZN,Consumer Discretionary,128.29,128.35,126.43,126.74,25111854
2024-09-12,AMZN,Consumer Discretionary,126.33,127.67,126.24,126.56,20050072
2024-09-13,AMZN,Consumer Discretionary,128.93,129.11,128.26,128.57,43944369
2024-09-16,AMZN,Consumer Discretionary,128.6,129.45,126.39,128.63,40371313
2024-09-17,AMZN,Consumer Discretionary,134.34,134.69,133.12,133.37,14920664
2024-09-18,AMZN,Consumer Discretionary,129.37,129.67,128.94,128.97,37662068
2024-09-19,AMZN,Consumer Discretionary,130.28,133.08,129.29,131.28,27017653
2024-09-20,AMZN,Consumer Discretionary,131.75,132.4,130.06,131.87,28687688
